geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_id
5634,sao paulo,SP,fc1bc2580cb6b672ff637f02c37e51d1f8692212c60121110c2292da15ef5d4d
58086,joao pessoa,PB,fc2a8beff44d259f607ee87f16fd3c3e4592fd53b84d1cfee141b912ab8ad203
5359,sao paulo,SP,6ec8e593610efd3e63b08b8f63533a9f79dbc6a901ae920f241bcd96f186c1ee
27513,resende,RJ,66093837defd74d0ac15eece81cc3308ed3f716b57e307277c263bbc2da54d8a
3061,sao paulo,SP,21fd59a13ddc2e9a0dafe4c24939515d9bc83b36351c95daff89ced7629a3351
71915,taguatinga,DF,1424e9a8c309c27120d743814c817c19094749f47ead0949c02aa7b58d75756d
16480,guaimbe,SP,422abfbe3f99faf1c6a57286181170db6c928998d1e1e050e150efdfc8d5f8a6
7130,guarulhos,SP,3dc5a0cf28706a9f10d295b77645015769bfc2f29a2bb6f7a2c8a30bc95a71c7
3941,sao paulo,SP,6d048867860f10a2babbc1b210f28de2f3c97020e6aad441cbb2c6340ff1f69b
77493,lagoa da confusao,TO,eb0747a548068cd1dcc482ed135226b9978c60d51c25d546b450cc8ad36e47da
2463,são paulo,SP,45af73862bc08ac2d4dc2edd52b5f88f8daf88e3d0a06b70cf3f3c78a98f05bc
27330,barra mansa,RJ,3389b156419eee270044f7bf35384b532fede90dd8f81fb38f705116213effe9
69022,manaus,AM,4f53f5bd608e6e8dde924fae74086c68a6b0b6384dc9a9d1d47cb4ed6075d30c
25581,são joão de meriti,RJ,275ef7c766c4c47c2decef89d9772db2579d0a64d4247f839859173ace840547
2559,são paulo,SP,666b73aa4218f3b1e7dc0cbf0cd0e180f5ea92fe7b361e8dfda8b5cfa36045b8
35045,governador valadares,MG,1079b2379ea38993933ff31eef2b9cc0c6fce0dfef7bebee38c51f09cbfafd6c
36800,carangola,MG,a84df46e01cbf68c16609efda71fbfe53324ee88c3c48f99d561eb3ffbe9f49c
45077,vitória da conquista,BA,fce0c83351fe4496958082b90eb8e0f874a043cba436963e37561eb0b33a4994
68376,altamira,PA,2cb1c17d3949564010ff58a9fd98b227a452be47c5913df2ed7332960b5a1dc7
15780,santa rita d'oeste,SP,de04834e72d2a530be9c92c9b35d91cec46ba51c505328ed8d7386dcb1e685c0
59480,sao pedro,RN,ff637b5e0dd5e8d177889dfb46944837bb95d14c0040f85ff6558c21e9b61021
39784,sao pedro do suacui,MG,36ffc942a1fa6ef98c79759a6ff610e93ad664d703ab215591fcea1ff8aee8ff
7270,guarulhos,SP,1f4db4cab30b76ea6e03d6a818f54e3c1b6228500558abc2e76195ed049a9329
5542,são paulo,SP,0e035bdbaa192cf0f055b33235f75bf7f73f9d117e3f07544eacc019e7f3f903
35001,governador valadares,MG,85e76b930fdaf8830fec1ce1ba17bbf976f0ddc5a62fae256719a1b4b315de3d
59665,carnaubais,RN,2f055744c2535642ffcbd159ae460826e948da4a8d554a33ae91337e4a6d779a
29056,vitoria,ES,c52483968472a9f480070d3d7d393d5238fae523f83345ab05e7565f506bfc80
6310,carapicuiba,SP,a4bda0b89aa2e319cb9416452d823f283be51a48fa437ee86a162ecdf624caf2
18208,itapetininga,SP,e336571b3c0e3b7087a912075759b6c925b7a1781e348646fc385df9439a5899
4169,sao paulo,SP,eea3d26a28d035faccf6708f93307918eb881d44250af812df9bbb8620582299
3386,sao paulo,SP,9e8089bc3a6a0e5aabe49669bc45c4c69fa1722590bcb731ca13d10eda8cf1ba
17056,bauru,SP,e3e770262c45d8a2ddb2f9cfdffa6f805561cb27eb9e3b7933c1a162aafba174
84465,bom jardim do sul,PR,b40142edd3c0113914538354c46cfb2c608afb52bc7697e24d8c99f2fe05f315
1007,sao paulo,SP,51ff0fd1c8863eff7f7259b5ee9e4d0ebc75820a908f0ed9b2093650518f6138
8310,sao paulo,SP,18a18297da485e2db3e6ba5c8faa2be39401696c5e3c0c0ffd8fbb10be2bcfe0
85851,foz do iguaçu,PR,5f5d858af29b907acd64947c5e9eb47e2627a19817d4448648ba7c55349062ff
3976,sao paulo,SP,b5b8b7ba7563a1966345034d21f032bf6bd295a938a020eba04c20a174d9e1de
39888,nova santa luzia,MG,d4990a600afa5efb22405998671d1193752da2dae7d8e0eb2e5489cacbd3dad0
28415,pureza,RJ,2937060e7875fe5b4fec5fba0e2790758c8bebab7c71dfd5b1fd505fa5dbed5c
5458,sao paulo,SP,d4bc7ee3a06242561f36dfa31f5d765dc7f6f06bb727f28d9a66c4cef1f89535
2561,são paulo,SP,22352cd5e260fa61a4af4345be6cfbed4922949f0d0a860696bd84ad6a8655df
99580,nova boa vista,RS,5486b4c95b64b8876ea64614e5a89a49f0c8f5380f00e2ca3361fa19e44fd904
36900,manhuaçu,MG,9c20b45d007b6b7c14d102fdfe97bf1f48dced66315e1ef16339cb80715dcd56
58675,santo andre,PB,1bfd0fe71f014ee97cc5f330489d8e3906d4e1e01a5f9da527cc54a33bbacf2a
59050,natal,RN,4d8c572f782d8f00180d00561f8d8c80b937d0f6fd3babac18dec961e4e876bd
14065,ribeirao preto,SP,20094d8a287c0d1fbe818b0188749e9a6eeac3597135c1326158678793c408b1
94838,alvorada,RS,9742e312abf09c2b9b0d655f2484d80cccb6722472d37d7a2027d99719aaa32e
71736,brasilia,DF,4d5cecfe935d4ce017fb877f3d675c5ac1596f81699a7535a93a49988e6226db
6673,itapevi,SP,3509f7840f33314e85927b8046145074101f4a6cd265146eff5b0afbd57dc765
93610,estância velha,RS,bf8b635e49ce8ad6b5678e71c4f63b2b7ff9e5e46c87ca79673cc51af70c9d8e
29390,iúna,ES,1d6ab76aa7b6da79f0a8f3c5d260a0ae2045f2111d9764a74d679a8de97b6105
89116,gaspar,SC,3c67c37c007e3c12da4d4bf4f3485961ec6ccfde25d7956478e874b1b9d82512
13720,são josé do rio pardo,SP,0db43c832ef3061bd8eac779471adab07ffd25351c21253677646ce9acd75466
9636,são bernardo do campo,SP,607e0a658be6efb4e1e2fd8c98ca78141171d271ca85150efa7173a0a407e7ae
77920,itaguatins,TO,77da4728b908cf6b627d4370565a40131a5cddaba44614c14e2d3d89f76f41a5
68617,cachoeira de piria,PA,57c10d4436dad9c5d3530cc2951e1535374799b89cd318880ff5b2af5cf1f5f4
36887,muriae,MG,c9505113cf4d73b8ad04e3ab7c6a61e2f7ea0ec159283d21f2186877b263b08c
89032,blumenau,SC,6251039a7bf462f93e77711fe20b5fa713dd67bde6b7f2945158e0377e915709
99835,áurea,RS,fdd7c78b56709b37e3cf3f092a4d25c2edfc58cb445df5d7317b85821f0eec21
85570,sao joao,PR,709099e6fb32a2b26f709da9397e9e9ebeaf5fc91ca9b06809a2e005141774fc
86182,cambé,PR,0c3703216e8b5478c413cc3912c94e4543cd87c78e1f987454d15b40ad7d8334
5601,sao paulo,SP,9e2dab23ad79e0ba01b7c5562aa30b3d6e8dd3c1d348881a9e8b54ee514d5663
95334,vila flores,RS,3a8d3145c2ec0c8e8dae57b31af19351fc4d6f4ab6007a4dd2dc8687792509b1
27965,macae,RJ,067b07a81f4e741d1251a35e21c9b36a90093f15f02de6c7912eced2a18abe43
8141,sao paulo,SP,659820cb208bfc66c8fc745e31c993041b932f859211624f7c66147d54283a8f
4619,são paulo,SP,9ccbe53ea91f386c85888e7da36cc8e9eec127055ace278d58de0b5099a9b7ab
68701,capanema,PA,321025a85f8c94fbe231ab4acc42d7e6e965e6d2688077481995de351004d273
96230,santa vitória do palmar,RS,371e49ae8abfee5fa01cdca58ac8924810324eec273c1b4170669391514290e2
69076,manaus,AM,ed6336344388f0c8914d6ec9e1cca67f55983812c8f34015e08d87b40546fef9
26011,nova iguacu,RJ,fcd9b15e577cb273bb23b681cb18e1be2c3c37ade62470b4252e9df91c1b6938
45585,itagiba,BA,8ef9445bd4fdf78fd0a100ed1ff5f59e744e1e43b29fd341db1c9c814877106d
93130,são leopoldo,RS,b6c330d7690b99366187329e6974e644f7daa982d50f6403508fda3c902515b3
12517,guaratinguetá,SP,199cbb884c3e55d54e828eb7af122a6ce880f99e7de5b2c0a21af4db5609b264
78560,porto dos gaúchos,MT,c597765fad03be123531f3b2a1b035b0f2c93f29b8b4fcdc12f10dcdef516824
76908,ji-parana,RO,71e7f29fd0a465f2790488a569146d35456a9a466c8a3b767eeacf50ea509c04
2141,são paulo,SP,8fa6d1fabb2a852703280b463eb1591b498fb5883aa74a8bf6438f21d47318a6
89832,ipuaçu,SC,a8ae5cdb881256cfdf274d3cf388a1f1049cbe763ac8f28ae39066ad263b8ad0
23075,rio de janeiro,RJ,a05337cf749ef341e7a95de2199aa183cf6e5444dfaacb69445bc9231f3a912b
4342,sao paulo,SP,d71906df6851edb417adbd7d282976fb8db6e1a39d65a708c7e912f3ee1e652c
91798,porto alegre,RS,594d6987b4cb4ae146fcbaaead8abaebc42db6d76079a4d29f21d517c54e5aba
49750,general maynard,SE,07a57fbb90ec0c6625e05c030950b87074134c8c22f8a92c12d6b3f972b899e5
18280,tatui,SP,edf99ade3b94a683740339a8a05a949e3852a55b3264e949135bedb2b4802970
96415,bagé,RS,b82177805db9dee4df7522b04fa603cc7e0b6b0d3d216233216dc65de042e9e9
33840,ribeirao das neves,MG,2e1a3c342b2a383ecfed19738d46ec4e09fd40f5f1b6b57412f8ebc59b9ab465
87225,japurá,PR,cae3d0695b43c8f1c61b40a30c0eef4692a3373fc970c08241bd9c30f8907578
58423,campina grande,PB,0bbbb94513567f5fbe9a92da461f3f7912269d68ce28b080ca260cef05bc7f3a
76958,nova brasilandia d oeste,RO,a035eef29973ff61d86ef9953bf791dca2213f885978e9ae244543ce88bafc62
16201,birigui,SP,14e6cbbfcefb2d6bb8c2b62db65be6f3884781008610ccdea0647d8910b248d4
79700,fatima do sul,MS,3c0b8142e5d2af0152d465bcc4f28c559dbc38eb8c3589511b96233fb12ac160
3331,são paulo,SP,ab2d49636dce34786731ad446e108ffb0b3566c1e48f3e9d4f84f46132f4714b
18683,lençóis paulista,SP,ff0bb7bf81c6b035e73b808e648af2071f00fe3979d8c7d9d77fc42d91186b1a
30108,belo horizonte,MG,ed83e60c2ba9c34cb5440fc70320945bb092377e8193fee43e02ba4efe00e965
5790,são paulo,SP,fdb285bd8bcf6cf68ab703a191f5349d734be91f57aaea6a9c07d835e4d70550
5861,sao paulo,SP,21d5aaf2461346d2d6766b973dba0d6c5a3537d78cea1c3454f81443ee1efe55
68022,santarém,PA,348ddce60de415deff5a7090cce43231feef20bb22ff34073da9774e7a2eef7b
74535,goiânia,GO,7662168da654dd5c4390744490f1fca528b5903df79bcb127d461ac57de5e3d6
28450,são joão do paraíso,RJ,5b88f08ae3576da529a9b35587727739b7a269ce779a7e85dba2e43c1fb6e657
4456,sao paulo,SP,4b654b968c4bdd95d76c09f4de73d88826aec5966f57a28cee11923e53079586
3448,são paulo,SP,15eff313a4de1fef34e2edbba879065ba5b638c49fc4c60b499e452cc7958035
86073,londrina,PR,10ce02c49fd228778c3b1962aa31ed6064a9a3e1ab0c63f99d9c7da44cd93add
33147,santa luzia,MG,8f333cf9357383cfa46fd37b1d55ad65d0c0184edf165a80f9e6c02c3c1c5c3e
15330,gastao vidigal,SP,25f00334d40d608d66e2d916a1b1d5ff15213fc244c6146a67839a0f77a1dcbf
37980,cássia,MG,15866cc0c22df4ac06bef80fb7547ed0dd9c9440f34044ff2159d2f709ce196f
4123,são paulo,SP,16b27bd17a5c62161ec4cc13b23cf5de949b761580036986fca7481a644243c2
4003,sao paulo,SP,0bcff935fc3580cae7afe7893aa51129ab5decb0085fc134b89255591c009831
33170,santa luzia,MG,7ed4bb04ea07376639e3f1d357f73c6da9c252bd6e81c855489a5f552ce2288b
26540,nilópolis,RJ,fc0fdc5932c03e422f2fb120df361abd84db14b45575fcbf98b8787f700be8c3
4795,são paulo,SP,09f9aceca1c907c8b9ff70e9112edbe7f525b0bc8f60c71771673026d71363d3
86930,são joão do ivaí,PR,fbd016bf9fe5742aed54d1c498281f7ee6122b861bcf651c153646a5145026c2
63011,juazeiro do norte,CE,bba6e7b699a9a8dd8e76a89e75059c0e8883a7329f04cee4d41aab404d2cec3e
4147,sao paulo,SP,1ca32dce38e8db2e1b6197ccb1c34f1cc65b58c5a5ee3af513f726205ce79ee5
99705,erechim,RS,bf91db0874d0161dfbe3bc03d4d786902472ec321e1abacbd52f0ad1018fe13c
49945,são francisco,SE,3d089f5b7088cac129bc01a8744d70c3d48bbb06f50d0da9ec706de0608a931f
54420,jaboatão dos gurarapes,PE,64b0add50f12e3222f69dd4960ff5563b148e02d62857da704441f5fb0fd93aa
38654,dom bosco,MG,ba2c9b6d0c7456e5f9f8b3375fa47200453dedb7f3e8ec7c7f40a831bc6f7464
5505,sao paulo,SP,724158a1ad512a7b7f8ff42ccedba1bc390da4b8ffee774a38ba0085c2db9701
74988,aparecida de goiânia,GO,6cc0131e6c592e8864aeb52fe54741f420ccde2ace516e5b4f9d8256c8f303ba
39868,serra dos aimorés,MG,4c9bc1852a6c598d19dd930b48a483c73dcc309850f4a8f0146ac6576ffc8e1f
5674,são paulo,SP,021a34a65370a1edeac2be07e5af0e27476b3521980a870fb792bbdc7a9f4922
78678,bom jesus do araguaia,MT,cf9c5f437fd56d152b5833b2b713413564832acb2614538bf5e7e6d021275829
57968,campestre,AL,117abce88969fe1f369cf44e7fe83723d8aa87fe71e8f4a629fdbdd88bef8372
12917,bragança paulista,SP,2d13fb23d8783b63d459bcc8d5f41688b59511acab7b1ef2fd695653ccee995e
38650,bonfinopolis de minas,MG,580cd8e0b1ed2558a819fdaf1b1f3836980d8e89b5466b8249fd0d7ca28579bd
14390,santo antonio da alegria,SP,4289a8032e74d607d612a071dddbd5faa4cf962e83549db96c878e2da13148e1
58397,areia,PB,13cf340ee3350a9da955ba7a657a85b5e7b79e9b4e0d9196ed521d9654331dc7
96100,santa vitoria do palmar,RS,ae95deacbfde2c110cc26106a2e303889606671cd83fa3f439ba02e4cebd24f5
65170,icatu,MA,781207232d448596c662b1d1a217658f2421505342a886c43243a599d327c09e
39923,estrela de jordania,MG,de926fb68cfac21edf9d2a1cbe628891d21464339c8633989d275d1aaa77a433
3933,são paulo,SP,5aa732a7b8763db052b9374616ec29e88e47b4f9bb672d5ab921953be4a9d01a
72720,brasília,DF,f18a9875faf0925015366a0672988ca5e5fef980736a95658582f73824fb8dfa
4384,sao paulo,SP,5d5952cba5629635a95a32a8069e6a115db7e3857fa47e8f0f1e00b3227ad20d
36036,juíz de fora,MG,2450cfa3d4372f30621afef679da023922298c375dfbe2154eef1aa3e9f5f993
70381,brasilia,DF,8621328fc183f94f1a5219893703e353ad92108618caa6ce2e22ee6797a304f1
74255,goiânia,GO,7e70591f3cd6131c96f1e54e7b1b27e1ee9f7dae9ac9a5cff74da21cba172802
38280,iturama,MG,4c6a739bc93f483076b6aa4c6604047e3fa06a539efca104a0e848b1edd3c598
9430,ribeirão pires,SP,c1bb12fd4b50786e37695df6b442988b9865bbde4f8f471f49c27483835a1049
85864,foz do iguaçu,PR,b65fe040f2d064a0d9b4c5e79536ad8df26ea5370dd13590cdf308039a25fbea
44056,feira de santana,BA,c5f033bb2d839f35d7e2e9a32ab20544e4e1566b3c8945f180607707eed55902
2134,são paulo,SP,96d8dfdbff23176f6c09e933212101adadb027875c5e2a6f69a3389979caf263
78816,juscimeira,MT,e30e1f84b3ba966a5ca4a33b33a0c6153b138b96470d4d4eeaac13710e6829bf
9401,ribeirão pires,SP,cddc31ff2ff4577b902ce92b6c3caaca50881048b22ba74890f8ae82517bce47
2269,sao paulo,SP,48e76ca4ff743601153279047edcbc17947e135e03fe0e08b782b745b000cc41
39210,santo hipólito,MG,ecbdeec5359340aa3c5c795872ab811952740e556a9a384d5469cbc88efe1557
3192,são paulo,SP,5b373aa9c49dbdd007fcb97d1d52d04d6af65a1fdb229a759773b133b797ee42
19845,são josé das laranjeiras,SP,f0b3b2fcaf56e91483339e8f461114651c2e77d8b967eb18bcb3401a2dbdb078
31872,belo horizonte,MG,a565303fd793b6ea38b9323f407012f31d8ada1d5f9605ce0877ab1bfa30de87
3085,são paulo,SP,c842ad246379182a7a1a1c796d577d28bfedcf6c8ed031e95c1c6265a5f59059
62700,caninde,CE,031ed762f38f4b1332ac6b72ff53621e3b870f07531cadb56632c736e3845927
7402,aruja,SP,2f6089f0520d24db67ca35b134ac6c3d67deb700e0199b85b642146e2d10f2ea
16340,luiziania,SP,7dde628c27820d44386f5ce84621f3061bac02770cc843fe05bc5318a6e2ba26
4782,sao paulo,SP,f0f37b6bd3e45be48bbae04bc5c7929b6b43229619f9e050a0f75c699b945eba
88817,criciúma,SC,466ef1f7031d4d397c0ed291ec2ab5d599da485631e4921ed73519dfcbf2b015
96010,pelotas,RS,987d675cef5e3e53072ee2b31de7cd05a98e5d714160bec4232d40566c08dced
72236,brasília,DF,4e54788195f16b8032d65b8125b74b4bcdd5bbb6c00b80138b2b05b5edc707d3
4043,são paulo,SP,583193ada80e4c805508724fb8dca2495bea428cdb969eee45adb91c19a2efb2
18480,itaporanga,SP,137c2ea555d2795db4cec86abaf94665433de623b8516eb8fb5e1d32ad08b789
3284,sao paulo,SP,7f6adf7fbca7dae1fa8c08b66103d2c89074bd61a67265826e0cbf9f65b43135
65074,sao luis,MA,89e4fcd6d8e79e3acdbbc13b3114df0ded108ebc1914f029354d94dc891f867d
29199,aracruz,ES,a7c56d3de028408e43e7cf9491b478fbf2a135a78b3d144164279f0070c408b6
2432,sao paulo,SP,d2a90f21cd7d21d8568ee514ba5c50b59c033f6f50abadba45c9fe30fee4a49d
88765,são martinho,SC,493be1d7b235269309f4aec2ec7301f50cda292ca84645dbe0aa37d4a7b16833
28949,sao pedro da aldeia,RJ,4b772fd58aee68c4709e048abec69ef08d8abf0ad35659bea0877bec4b6d81e2
23918,angra dos reis,RJ,6fe05d6bb100ee2cecc0c03f5939b9109d9f7906411699fa34073542bed1085c
4183,são paulo,SP,0ecff3a2e67b2166a2fded4b777d0b570c6cb3d9b6fb6e4315614a309887283c
2010,são paulo,SP,bf735f4fe22d6d9055a63933c9d6871713353285d0ea49ced6d7fb54a1204dab
15076,sao jose do rio preto,SP,03ab62e2b6053716882757662b463f0f37bbe7b5b09ac573201b750a9cc18093
37620,munhoz,MG,430858969596d5dd9ea9ec2fef8b497e98679170f37e696928cfeee3036164ae
13636,pirassununga,SP,d69e483c7a6c43b288b808b941536a5d54f2393cfd7beb257334c04d2dff2175
5727,sao paulo,SP,34379710f0e3f133830a19ca3f4e906f1fb02bd90a7dc591aa72444677f30fdf
59196,pedro velho,RN,68b1d63f406e21833406021ca839f0f0450a3698e89fbd0f0a8dfaeac1563e02
58418,campina grande,PB,1748d8c947fa2ce541148eb6599dbca2a13579eb36f6a2fb4407246d8fdf585b
35688,santa terezinha de minas,MG,9464bb9b94d7f7a8fb4c81b55e699900bd33ad109903bb08d621edfb67fd4951
44044,feira de santana,BA,946de78f7b95b5791e85467e4f225b0ed2c9745108272ec2dbec6d31e90781e8
14715,bebedouro,SP,55cf305919021e117702d25cb6609d3f01beb6c2c11b0243cd77e41c5fda2b74
44034,feira de santana,BA,5e74be5657733508e16404bb4aaf56cc6be6bd1ab866a1eee22b25350016c3b1
3515,são paulo,SP,1ed1fdd27a0c82b6e8ce9df2e0895ebe71d10e31b2c59a4b3bee03e84b36f52b
83325,pinhais,PR,edcc6eb813d1f0030792d70abb3d4f127bafc1129a17248480e252ff7ff6c453
64753,betania do piaui,PI,65d4f025f2e4a69ec86149f0af672f10d3c418c870ce67ac13fa2cf9d469a3fd
85585,verê,PR,41d76658642b507e6c497338f4896efafc176403b49eef34a6312601c370aebf
3215,sao paulo,SP,7d6b4789b47c572e9414aac8d1420966d9b6738b87c38026e89c604e4147d02c
3380,são paulo,SP,eb0783871b2031b17c9e67632bfec37997c883b09aa1f2255536e4a6f5918c23
79901,ponta pora,MS,b8f04ee67c7c55e09597c60b0ad6bd92ff5dfcf3ea2a8a39c261ed30eee77716
24030,niterói,RJ,d0e367ea68c9246416dcd60f2bc9b24f3ebefbb4cf64ac39bf1e02fb41825555
29119,vila velha,ES,05a4ffb57ce672ef0f09a69faacc1c765314a78f93ef51e86a2286f91807160f
78141,varzea grande,MT,b758fed4c8e11f0e78cfc7239a2fbb59431f119ded6618dd19ac9ed8e77a2f6f
12870,arapei,SP,0ef5120d6f900a5108c1b8d8c2cc11a229ac1f9ac015cf55f71e38c10389dc13
60345,fortaleza,CE,2df270e2f34c8238a616732ba5cadf6d43e6df352455eb0391ec2b09529f951a
41500,salvador,BA,4f98f6331e4e059beb0b44ff9c8998485c4271387a8eb7fb128d5bc9445ec0f5
78055,cuiaba,MT,4b06869dd44044f8feb4a1531fb9f3a3a8f31bdddadc635e547411faa201138b
72231,ceilândia,DF,9464612b89d1ea560bcb29aea3fbb22a47e71f028bf58dd94157c12cb6a0d72d
39804,teofilo otoni,MG,d52843adf9a4c756b23dd1859e0f62875d841c3cef316eb27209a63a547de83c
45170,tremedal,BA,a131ba53253571fc4c31ee9fd84b3650713aa3cb5f3ef90999f1a84cac42a9a4
32671,betim,MG,00b1b0402d7c53f4199ce4d5722802ba705d022b2ac4f22bca0f2b1300fdd73c
65727,trizidela do vale,MA,2cfcc333864e7c6b5be5e40f3430eaa424bc71e677d6320a9d966db527d92957
47830,baianopolis,BA,5ca229eec3aa7a9a67d70158239a72dd4207da5910920bcf0fdd0ab59faa9711
65037,são luís,MA,ce379fa4c100956f9e07610e023eaf704c1ab9aafe6fe6e38356eb58925cfd4f
59219,brejinho,RN,9735fd3dadfaca9b314012fe47b661c3c2b41c52bb36d63f5421ff1ac62be7be
13912,jaguariúna,SP,f948d50357ac789393f4f31489a26ebe5272a6efc11bc1b45c55dbf75e1f09ac
75084,anapolis,GO,d85e452b686a06c142ee7a06b2aff8b1b1ba27be356b4ee42f0009595af60206
72641,brasília,DF,198dcf1518de710e25f81a070525aa43d1daf5c20f6f420ced1b585cb2fe4ea1
3951,são paulo,SP,b0d0479b6cda197950eee8cfc6b6fd6b2b5f9e0fe2a58c778706a09c5556a093
74715,goiania,GO,3b09416772fdee270e3c82c9e0b56fe48a0cdec3af88165316daa37e1c6ade9c
1249,são paulo,SP,56627207caae3f3345f274dd7752bb3b45c10aa317b6f6da48553201c270b78c
70752,brasilia,DF,5ef3a911e90c3da04b5c9f9e6fecd71e4a414f70b68b74c23820beb93e051459
71572,brasilia,DF,670665f452326c72f7aa1faf7ac3f8d55fdddab681ba17a842d701089833e81a
8372,sao paulo,SP,d933fda58cdafc4692411cc023a289b69ff2e495ecf7d4c6eb56d6dcb9bd530f
5533,são paulo,SP,15a13eb0386a50748f254c7382e3e5039916b154e766a820870df2a07dfe9123
4356,são paulo,SP,cb0db823c9807861ba12562076d8bb8426c2952da1cae8cd2170fe528f814e82
37517,maria da fe,MG,52f93f0057ba26ce5c1d9c0c116091b7cddbfa0dfced6d4fb42262a2e76896e1
5042,sao paulo,SP,b744e7d476337eb2c0f3e71ee6baaee092d34586c82b00175216be1afc0fc43c
4076,sao paulo,SP,b86f7d701d8b6e57aa4d97daf23888f21a7b93bfc1115cd53848826ca78bc901
7767,cajamar,SP,afc3c949dde5b628cdf05c09be9cbc254fbe376df3edfa3d7c9583f34f068a1b
94150,gravatai,RS,2c6bc4b6fc14a379861db916f328fc4bcd6a490dd48179f0b4128113610bf4c6
72210,brasília,DF,073832993219282fa8c6ad1981e2df3372ca1bf1ac6ea31ac09aa6bd2bc23d0c
29345,marataízes,ES,a171e4c2fc1fd80bad93e4850531103af1793743a8d88ab1289d8895133580a5
18021,sorocaba,SP,27398e12d8505816be25a5aed01c545adc18b69743ca00715d06fb9203a13795
15885,novais,SP,1357a3afa7fe300c00d02f4bc2338d2ebefc4f0d9dc8f582c5ed56c7168315cc
36690,descoberto,MG,468d05e85e263da4912f7b55a21feadcdaf80edc74a09f681c453a59f78dd949
18066,sorocaba,SP,7e3395fefd00c89e2f9672bb0c6000baa75c670e8a8d62e655a87220bc0cab96
9856,sao bernardo do campo,SP,4be1194399821a0f05964228a90c032cda74da7f4ac6b796c96b96b3e8be5bc8
1412,sao paulo,SP,7d3a0ef8609707be978fac35e35bccd421d329b38217b3a4c1c2695d4593a29f
95272,flores da cunha,RS,f660fb4842c73e5962b8de153418113f5cc0033d08cbb6518950e5057abd9659
12446,pindamonhangaba,SP,e7f24101020925704a1cab6bd04792f12b08e42773b5ecff26070881524718de
24431,são gonçalo,RJ,22dd4f09feed716ee96f874d7eeb18605cd98ab9aadb63a558636ef2be860286
87220,são tomé,PR,ef06c1f7761e930e0f47da89e346574df91adda4f23871698afbb0a5fcc31fd1
58428,campina grande,PB,1a847f95ab155cfd9b87fb2fd527de0c221d751334e68c811f71351b82f9cb96
18315,ribeirao grande,SP,ff4529afb3dd511b2c8bb1278d4c9d2324162f85158f99afed7152310c270057
99064,passo fundo,RS,73602386e62ea373d86b5236a2c247ca1fede8eb5d47fa9c7c7c06db4c654cbf
6506,santana de parnaíba,SP,3feb542a60f08107cda57a1d75341fdc29043441a2c8ee2dc76e05de6069e799
94180,gravatai,RS,404faf255f65c8c2699e95e8c53d1646ef3fe638049c00b45a7e7fd2780df276
71963,brasilia,DF,757eeb8a03860f99e2886ce5466ed13823d87ee002ac679690c35c989be82348
87960,marilena,PR,6986a8def1734d1adc35172b1c8e707a32c2e00de9408bf6fd13f3f76efdd543
12233,sao jose dos campos,SP,86e245a72c58f83989f1bd1377c06e33e48de6a709d2956780aa846f1081dac1
59615,mossoró,RN,81b747baa8d1a659e5d0e3d3a50d6f331bd3cc0a1e34a5c6a4a8dbc256bfde28
13073,campinas,SP,c779f26ef2a953488fa545c969faefeaa3670c13de0eff354dbbe104088a7172
4022,sao paulo,SP,328a2147b3247456b4a48a3ceb674ab7a20e7b563ca21de9cfc1ea83e127e1f6
3736,são paulo,SP,d6b942a48872f9ad11226a16926e3665d7301bb1dda396b6e9e07d58c700a55e
14350,altinópolis,SP,246c117057a5cce539dc365c12f8bff71f9c99d1fce5fafb2d5833e238b9bec5
28470,santo antonio de padua,RJ,3713083a4ecc16a4d6e1bd4f808730db8f81654ef40c81fc904aef6542ab59f8
35640,pompéu,MG,7d818a963b4dbe6d0e8649c2da466f5bdd2f2f38e1e2dc216d83dbd771bcdeda
1228,sao paulo,SP,31413c08fd87b779ff104ba33a74fae326f47397b1402f2775edd972a8cae40e
28685,japuiba,RJ,9ccd3bd601d73f6e7c9ec4b1b2f50b4f5e96f8a38407cb3aaf18d6bef591c8e0
80045,curitiba,PR,23d4da2bf408ca85e0fb48c8d1e11bea19e4c7ae3480123c8f6a0aaa09a73607
1011,sao paulo,SP,af17a7727f1c01af001db15d1c9c78c31e4d28b3308db103a4dba3a479f8bde3
68960,calcoene,AP,9adfafa2dfe659cfee3ccccc181cae94ece06aee7c397370b9904f932757b60d
76873,ariquemes,RO,b8c1044ac4cb028fa959f68a403c8da67eb8baf58ba4ab90eec44a903ea5035c
2246,são paulo,SP,4ea5869aca69afb196929054267cc2ff1e1a65e18ed56bc3c9694292128ea9da
14871,jaboticabal,SP,67c285757bd6e813a26ce342f108cd57d0619aca01e40459ff922502692fddd0
95180,farroupilha,RS,f148e877fad8dd5ce25c7b4de70f90b16c1b5ffd9680b2bd7e78b7fbc550b052
6665,itapevi,SP,4a139e4f86a0c0f2326ce73d362a5a957bd91744ab136718b581a518c4299349
22631,rio de janeiro,RJ,c1e7e8bb924775786f7ff013db668b40388dee3793b77799279b3743702fcc17
64500,oeiras,PI,e3e9348a846eaf986059785bffbcc26aee3772076d71dde489b7d1c64dae3cd8
79428,figueirao,MS,8246e62476694ae3b937dc1a42c11eaa9600f0aadbbf20031110701f3bc77b61
3136,sao paulo,SP,d4b8a0989ccf37627d9bffca5024ae42c3d0815d1ea9d4e0972a493ab47003d5
